name,address,country,country_name,sector,facility_type,processing_type
Test - Baobab Gulf Jasper,"1124 CANTERBURY DR SW, Calgary",CA,Canada,Fishing,Commercial,Recycling
Test - Mulberry Plateau Fuchsia,"2344 CHICOUTIMI DR NW, Calgary",CA,Canada,Arts & Entertainment,Agricultural,Manufacturing
Test - Fern Dawn Gale,"2640 CAPITOL HILL CR NW, Calgary",CA,Canada,Waste Management,Residential,Manufacturing
Test - Deer Cascade Charcoal,"2264 LONGRIDGE DR SW, Calgary",CA,Canada,Medical Equipment & Services,Commercial,Manufacturing
Test - Mahogany Myrtle Rowan,"6636 LETHBRIDGE CR SW, Calgary",CA,Canada,Electronics,Residential,Logistics
Test - Maple Laurel Walnut,"3520 3 AV NW, Calgary",CA,Canada,Multi-Category,Residential,Warehousing
Test - Kiwi Rowan Tamarind,"5319 VICARY PL NW, Calgary",CA,Canada,Crop Production,Commercial,Recycling
Test - Estuary Azure Estuary,"156 SADDLECREST CI NE, Calgary",CA,Canada,Technology,Commercial,Manufacturing
Test - Lapis Bramble Stream,"63 GLOUCESTER CR SW, Calgary",CA,Canada,Electronic Product Manufacturing,Residential,Logistics
Test - Rowan Aloe Yew,"323 RANCHRIDGE BA NW, Calgary",CA,Canada,Building Construction,Industrial,Warehousing
Test - Zephyr Vale Hemlock,"3416 23 ST NW, Calgary",CA,Canada,Healthcare,Commercial,Manufacturing
Test - Zircon Volcano Elder,"835 120 AV SE, Calgary",CA,Canada,Recycling,Residential,Manufacturing
Test - Sequoia Beech Hematite,"4124 11 ST SE, Calgary",CA,Canada,Commodities,Industrial,Manufacturing
Test - Quartz Tamarind Savanna,"14 CAMBRIDGE RD NW, Calgary",CA,Canada,Crop Production,Residential,Warehousing
Test - Frost Hibiscus Koala,"58 SOMERSET CR SW, Calgary",CA,Canada,Logging,Commercial,Recycling
Test - Twilight Silver Light,"2016 BRIAR CR NW, Calgary",CA,Canada,Durable Goods,Industrial,Recycling
Test - Narwhal Ultramarine Tide,"1951 CANBERRA RD NW, Calgary",CA,Canada,Recycling,Residential,Manufacturing
Test - Onyx Flint Daisy,"20 SHAWCLIFFE PL SW, Calgary",CA,Canada,Computing Infrastructure,Commercial,Logistics
Test - Thunder Beige Hemlock,"920 CANNELL RD SW, Calgary",CA,Canada,Wood Products,Agricultural,Recycling
Test - Snow Mountain Khaki,"27 CHAPALA DR SE, Calgary",CA,Canada,Aerospace,Industrial,Warehousing
Test - Thyme Ocean Ursa,"247 NORTHMOUNT DR NW, Calgary",CA,Canada,Building Construction,Agricultural,Recycling
Test - Raspberry Redwood Yew,"3323 CARIBOU DR NW, Calgary",CA,Canada,Energy Production & Utilities,Industrial,Manufacturing
Test - Oak Jade Malachite,"8120 33 AV NW, Calgary",CA,Canada,Farming,Agricultural,Warehousing
Test - Ebony Frost Cloud,"3203 ALFEGE ST SW, Calgary",CA,Canada,Home,Commercial,Manufacturing
Test - Willow Sunflower Alder,"1148 BERKLEY DR NW, Calgary",CA,Canada,Technical and Scientific Activities,Agricultural,Warehousing
Test - Verdant Delta Viper,"29 MT YAMNUSKA PL SE, Calgary",CA,Canada,Financial Services,Industrial,Logistics
Test - Volcano Cave Maple,"11 EDGEHILL CR NW, Calgary",CA,Canada,Computers,Commercial,Warehousing
Test - Sassafras Stream Aurora,"207 PARKLAND RI SE, Calgary",CA,Canada,Recycling,Industrial,Recycling
Test - Breeze Iris Jasper,"437 COUGAR RIDGE DR SW, Calgary",CA,Canada,Ground Passenger Transportation,Industrial,Recycling
Test - Bronze Storm Malachite,"20 SCENIC RIDGE CR NW, Calgary",CA,Canada,Parts Dealers,Commercial,Recycling
Test - Tangerine Dandelion Poplar,"56 EDGEBROOK RI NW, Calgary",CA,Canada,Technology,Commercial,Recycling
Test - Navy Storm Gulf,"8929 34 AV NW, Calgary",CA,Canada,Arts & Entertainment,Industrial,Manufacturing
Test - Nutmeg Ultramarine Lime,"1708 35 AV SW, Calgary",CA,Canada,Forestry,Agricultural,Warehousing
Test - Amaranth Dandelion Fire,"864 RIVERBEND DR SE, Calgary",CA,Canada,Rail Transportation,Residential,Logistics
Test - Star Emerald Shadow,"147 KINCORA HT NW, Calgary",CA,Canada,Arts,Industrial,Logistics
Test - Stone Grove Alabaster,"721 68 AV SW, Calgary",CA,Canada,Manufacturing,Agricultural,Manufacturing
Test - Canyon Twilight Bay,"54 PENNSBURG WY SE, Calgary",CA,Canada,Leather,Residential,Warehousing
Test - Delta Sage Redwood,"16 SUNHURST CR SE, Calgary",CA,Canada,Home Accessories,Agricultural,Logistics
Test - Aurora Beige Tamarind,"921 43 ST SW, Calgary",CA,Canada,Forestry,Commercial,Recycling
Test - Honey Elm Daisy,"410 ROCKY RIDGE CV NW, Calgary",CA,Canada,Building Materials,Agricultural,Manufacturing
Test - Fog Redwood Yak,"45 CEDARDALE RD SW, Calgary",CA,Canada,Building Construction,Agricultural,Recycling
Test - Sapphire Sunflower Dogwood,"177 BELMONT VI SW, Calgary",CA,Canada,Electricity,Commercial,Warehousing
Test - Zircon Cactus Mountain,"1443 26 ST SW, Calgary",CA,Canada,Transportation Equipment,Agricultural,Warehousing
Test - Silver Willow Bliss,"28 ROSSMOUNT RD SW, Calgary",CA,Canada,Electronic Product Manufacturing,Residential,Recycling
Test - Ivory Sky Coral,"2201 47 ST SE, Calgary",CA,Canada,Technical Services,Commercial,Manufacturing
Test - Ivy Narwhal Jasmine,"132 WHITERAM CL NE, Calgary",CA,Canada,Apparel,Industrial,Warehousing
Test - Daisy Bronze Ice,"252 CHAPARRAL DR SE, Calgary",CA,Canada,Aquaculture,Residential,Manufacturing
Test - Sapphire Zephyr Hickory,"39 FALLSWATER CR NE, Calgary",CA,Canada,Recycling,Industrial,Logistics
Test - Walnut Aloe Forest,"24 COUGARSTONE MR SW, Calgary",CA,Canada,Oil & Gas,Agricultural,Manufacturing
Test - Zebra Emerald Mahogany,"42 BERMUDA DR NW, Calgary",CA,Canada,Apparel Accessories,Agricultural,Logistics
Test - Moose Myrtle Laurel,"823 17 AV NW, Calgary",CA,Canada,Rail Transportation,Agricultural,Manufacturing
Test - Hematite Gorilla Azalea,"616 110 AV SW, Calgary",CA,Canada,Farming,Industrial,Warehousing
Test - Leaf Tundra Buff,"1447 44 ST SW, Calgary",CA,Canada,Home Furnishings,Industrial,Logistics
Test - Zephyr Vale Nickel,"2826 1 AV NW, Calgary",CA,Canada,Consumer Products,Industrial,Manufacturing
Test - Ivory Cliff Echo,"2228 27 ST SW, Calgary",CA,Canada,Allied Products,Industrial,Manufacturing
Test - Sequoia Lilac Wave,"14 ARBOUR BUTTE RD NW, Calgary",CA,Canada,Textiles,Commercial,Manufacturing
Test - Geranium Bear Jungle,"206 ROCKY RIDGE CV NW, Calgary",CA,Canada,Apparel Accessories,Agricultural,Warehousing
Test - Rose Koala Chestnut,"335 FONDA WY SE, Calgary",CA,Canada,General Merchandise,Commercial,Manufacturing
Test - Pearl Ginkgo Echo,"51 MILLBANK RD SW, Calgary",CA,Canada,Food Industry,Industrial,Recycling
Test - Echo Fern Lightning,"3654 85 ST SW, Calgary",CA,Canada,Footwear,Industrial,Warehousing
Test - Panda Jasper Bay,"4740 NELSON RD NW, Calgary",CA,Canada,Home Furnishings,Residential,Recycling
Test - Zinnia Orchid Rapid,"86 MASTERS CR SE, Calgary",CA,Canada,Storage,Commercial,Warehousing
Test - Leaf Sunflower Birch,"2840R 4 AV NW, Calgary",CA,Canada,Warehousing,Commercial,Logistics
Test - Grove Spruce Elder,"11207 BRANIFF RD SW, Calgary",CA,Canada,Utilities,Industrial,Logistics
Test - Poppy Flint Juniper,"32 WINCHESTER CR SW, Calgary",CA,Canada,Solar Energy,Residential,Warehousing
Test - Alabaster Star Hill,"1407 28 ST SW, Calgary",CA,Canada,Home Accessories,Residential,Recycling
Test - Fawn Violet Ruby,"42 HIDDEN RANCH BV NW, Calgary",CA,Canada,Plastics,Commercial,Logistics
Test - Lapis River Azure,"10 LAKE HURON PL SE, Calgary",CA,Canada,Nursing,Agricultural,Logistics
Test - Plateau Meadow Gray,"7808 34 AV NW, Calgary",CA,Canada,Healthcare,Industrial,Warehousing
Test - Twilight Diamond Gulf,"33 STRADWICK PL SW, Calgary",CA,Canada,Nondurable Goods,Industrial,Manufacturing
Test - Wave Shadow Jaguar,"243 COVILLE CL NE, Calgary",CA,Canada,Electricity,Residential,Logistics
Test - Yak Reef Hill,"719 75 AV SW, Calgary",CA,Canada,Maritime Transportation,Agricultural,Logistics
Test - Elm Saffron Lilac,"319 NORMANDY DR SW, Calgary",CA,Canada,Home Accessories,Commercial,Manufacturing
Test - Fern Frost Wave,"6731 3 AV SE, Calgary",CA,Canada,Manufacturing,Industrial,Manufacturing
Test - Harbor Cougar Wisteria,"6819 4 AV SE, Calgary",CA,Canada,Food Manufacturing,Agricultural,Warehousing
Test - Quartz Mistletoe Ultramarine,"2020 URALTA RD NW, Calgary",CA,Canada,Oil & Gas,Agricultural,Logistics
Test - Whisper Diamond Amaranth,"724 23 AV SE, Calgary",CA,Canada,Civics,Agricultural,Logistics
Test - Rosewood Ivy Dusk,"18 EDGEHILL DR NW, Calgary",CA,Canada,Books,Residential,Logistics
Test - Taupe Creek Taupe,"103 CASTLERIDGE RD NE, Calgary",CA,Canada,Arts & Entertainment,Industrial,Logistics
Test - Savannah Ravine Quartz,"3127 43 ST SW, Calgary",CA,Canada,Energy Production & Utilities,Agricultural,Manufacturing
Test - Azure Berry Reef,"5319 BRISEBOIS DR NW, Calgary",CA,Canada,Furniture,Commercial,Recycling
Test - Pine Horizon Quartz,"36 CEDARVIEW ME SW, Calgary",CA,Canada,Farming,Commercial,Logistics
Test - Savanna Dogwood Teak,"6 COUNTRY HILLS MR NW, Calgary",CA,Canada,Transportation Equipment,Residential,Recycling
Test - Redwood Quartz Amethyst,"117 INGLEWOOD GV SE, Calgary",CA,Canada,Storage,Agricultural,Logistics
